id,post_pt_root_id,tag,post_pt_position,hks_0,hks_1,hks_2,hks_3,hks_4,hks_5,hks_6,hks_7,hks_8,hks_9,hks_10,hks_11,hks_12,hks_13,hks_14,hks_15,hks_16,hks_17,hks_18,hks_19,hks_20,hks_21,hks_22,hks_23,hks_24,hks_25,hks_26,hks_27,hks_28,hks_29,hks_30,hks_31
84550,864691135489514810,spine,[162628 207206  23848],9.602629670436073e-07,9.484478016583924e-07,9.345949983066107e-07,9.184598968700649e-07,8.998101133269759e-07,8.784431522465753e-07,8.542068207449885e-07,8.270197563220222e-07,7.968874932890766e-07,7.639079020867887e-07,7.282597704351212e-07,6.901714344397835e-07,6.498739894104927e-07,6.075548073701026e-07,5.633367540950704e-07,5.173074794235268e-07,4.696038169124402e-07,4.2052310404034984e-07,3.706082827730983e-07,3.206629218755539e-07,2.7169543470913533e-07,2.2483149840031414e-07,1.8123211652164322e-07,1.4201728774422538e-07,1.0816261099776036e-07,8.03429840979943e-08,5.8749321205772915e-08,4.2969039609664426e-08,3.203570530918157e-08,2.4675359448561133e-08,1.9648237323441163e-08,1.601380463063861e-08
32533,864691135489514810,spine,[165682 159154  19739],1.1262730076687155e-06,1.113189770147372e-06,1.09759067206098e-06,1.079057109208174e-06,1.0571288041048388e-06,1.0313119948570352e-06,1.0010941119358022e-06,9.659667964489133e-07,9.254590292495834e-07,8.791817222863215e-07,8.268842767271223e-07,7.685222741444633e-07,7.043335702020576e-07,6.349173990454438e-07,5.613071495171456e-07,4.850214827726872e-07,4.0807031935625377e-07,3.328844650442408e-07,2.621373622430126e-07,1.9844503325221948e-07,1.4397226968982433e-07,1.0003171727669782e-07,6.681002067576001e-08,4.3351730673712917e-08,2.7849598275015536e-08,1.8149282741731634e-08,1.2260769031627086e-08,8.674338539888645e-09,6.4146996120141326e-09,4.920413564839722e-09,3.884828040723884e-09,3.1385511366802092e-09
77873,864691135489514810,spine,[167186 171126  19961],8.94028134042898e-07,8.82718408075869e-07,8.694098812317332e-07,8.53843660078273e-07,8.357658860373279e-07,8.149454252305681e-07,7.911966568933483e-07,7.644063637727903e-07,7.345621935801375e-07,7.017783614338993e-07,6.663127802705677e-07,6.285695892144751e-07,5.890830667006949e-07,5.4848328737736e-07,5.0744882445504e-07,4.66653609889605e-07,4.2671089107761457e-07,3.881102660582818e-07,3.51145228405248e-07,3.1584807753776944e-07,2.819764836090352e-07,2.4909950572251596e-07,2.167874968199066e-07,1.848415753267624e-07,1.5345934872864203e-07,1.2325995776111271e-07,9.516264572792904e-08,7.017253722447635e-08,4.914178341634043e-08,3.25621449720431e-08,2.0437760437114192e-08,1.2282033303586891e-08
18713,864691135489514810,shaft,[166368 210310  22112],3.467698401041702e-07,3.382440662295125e-07,3.2826382821985176e-07,3.166672975555776e-07,3.033120404800232e-07,2.880941692994423e-07,2.709726528029684e-07,2.519976505059089e-07,2.313398677369875e-07,2.0931543964125172e-07,1.8639822078015107e-07,1.6320969313483421e-07,1.4047777148757158e-07,1.1896147714752331e-07,9.93494476970298e-08,8.215410317936166e-08,6.76333775016708e-08,5.576960181144256e-08,4.631602739241089e-08,3.8892307614334485e-08,3.3088278350678854e-08,2.8536558802325566e-08,2.4938675172523943e-08,2.205797330482236e-08,1.9704266010813363e-08,1.7725677243916586e-08,1.6007237437691238e-08,1.446922371496527e-08,1.3062073102345006e-08,1.1759345067891809e-08,1.0550337624696558e-08,9.432918731617083e-09
84653,864691135489514810,shaft,[165798 189760  21833],3.2599653583061434e-07,3.1699251674023284e-07,3.0650760953509704e-07,2.944014304550277e-07,2.805647428668402e-07,2.649412369939888e-07,2.475535735514499e-07,2.285313580694114e-07,2.08136437657515e-07,1.8677831071607836e-07,1.6501042849118992e-07,1.4349836407498288e-07,1.2295521489467933e-07,1.0404935869456364e-07,8.730314678549756e-08,7.301220635846432e-08,6.121468963932978e-08,5.172264638511304e-08,4.420033192404868e-08,3.825506841149285e-08,3.3509701737336696e-08,2.964526396254471e-08,2.641780051370252e-08,2.365604799393297e-08,2.124610221484361e-08,1.9111633208985456e-08,1.719843398688304e-08,1.5466903816597933e-08,1.388979996045793e-08,1.245036228126601e-08,1.113852542840417e-08,9.946516605255718e-09
68685,864691135489514810,shaft,[163712 206736  21565],5.97478196892912e-07,5.883003684429046e-07,5.775457519517211e-07,5.65031177516409e-07,5.505886473407091e-07,5.340827833893911e-07,5.154324177332353e-07,4.946348087652544e-07,4.717892366008167e-07,4.4711472807325743e-07,4.209550768120553e-07,3.93764369107802e-07,3.6606935170960426e-07,3.384119448652556e-07,3.1128458954645387e-07,2.8507827056027686e-07,2.6006155008193744e-07,2.3639577630481275e-07,2.1417300910814845e-07,1.9345285573999647e-07,1.7428080571443008e-07,1.5668600861598767e-07,1.4066571889405916e-07,1.2616470416272432e-07,1.1306091866266138e-07,1.0117410860322593e-07,9.030752335619958e-08,8.030921282095422e-08,7.111749589479868e-08,6.276016825659103e-08,5.5309397105706006e-08,4.8825084928611527e-08
79744,864691135489514810,spine,[168068 178368  20028],9.311682095243077e-07,9.129561652041346e-07,8.914917051441652e-07,8.663436491085031e-07,8.370878963760084e-07,8.033393327687631e-07,7.647951666761095e-07,7.2128955802477e-07,6.728568012610347e-07,6.197964693415731e-07,5.627292353559489e-07,5.026278634853058e-07,4.4080646263882e-07,3.788554235420594e-07,3.1852122297970976e-07,2.6154726507644127e-07,2.0950624206812498e-07,1.6365547783234484e-07,1.2483052083981662e-07,9.337173453667653e-08,6.907816788984807e-08,5.121106459165726e-08,3.859459473220049e-08,2.98358394265888e-08,2.3609156794767676e-08,1.889004079146623e-08,1.50463538548241e-08,1.178347299298125e-08,9.014412576557706e-09,6.734220838763039e-09,4.939137242299822e-09,3.5928858124892935e-09
76843,864691135489514810,shaft,[168272 178036  20022],3.342593487653667e-07,3.252055761124253e-07,3.146232772776637e-07,3.023496689401619e-07,2.882459262584284e-07,2.7221819443209326e-07,2.542438754069903e-07,2.3440171365347359e-07,2.129021330251731e-07,1.901116118012e-07,1.665622262454828e-07,1.4293612251167108e-07,1.2001648504288877e-07,9.860336676314054e-08,7.940471019433124e-08,6.292668918064685e-08,4.939588221617741e-08,3.874086975052709e-08,3.06408863763756e-08,2.4623186771836996e-08,2.017389037483609e-08,1.6828167772382415e-08,1.4220854437410464e-08,1.2097301006313655e-08,1.0297621794387514e-08,8.73095763233848e-09,7.351024370728417e-09,6.136722042382667e-09,5.0779767868823665e-09,4.166933242203261e-09,3.3942019056733534e-09,2.748230230359347e-09
8049,864691135489514810,shaft,[168190 176984  19957],4.7028927057174026e-07,4.669325710275077e-07,4.629175638135466e-07,4.581284499179333e-07,4.524345659933125e-07,4.456906871152018e-07,4.3773833530426477e-07,4.2840840236691385e-07,4.175253891716511e-07,4.049135305101623e-07,3.9040503825644384e-07,3.738507069012175e-07,3.551332488455352e-07,3.341839784901883e-07,3.1100369963084625e-07,2.8568845150887114e-07,2.584594751755166e-07,2.2969382406316064e-07,1.9994767903928214e-07,1.699601786772128e-07,1.4062412300960662e-07,1.1291393681637742e-07,8.777191394825175e-08,6.596948424940953e-08,4.797652656082975e-08,3.388102270839758e-08,2.3394179898750157e-08,1.594749068733459e-08,1.0847839106993311e-08,7.430084756755326e-09,5.154525686187349e-09,3.633347393895029e-09
39079,864691135489514810,shaft,[168852 208498  22202],3.625022387329278e-07,3.51747416974738e-07,3.392257387214145e-07,3.247718970271847e-07,3.0825972834122913e-07,2.896294591328327e-07,2.6892059393176084e-07,2.4630769985836795e-07,2.2213340903695602e-07,1.9692941683471047e-07,1.7141315366559153e-07,1.4644720544658657e-07,1.2295329225573246e-07,1.0178502506533032e-07,8.358292300622507e-08,6.865429222376298e-08,5.692630483483197e-08,4.8000535363468245e-08,4.129312986474028e-08,3.620096765696082e-08,3.2224013519320716e-08,2.9008270409074315e-08,2.6324248348493827e-08,2.4022342685992487e-08,2.199759174537886e-08,2.017317657874681e-08,1.849656900426216e-08,1.6938402996400165e-08,1.5487633461545704e-08,1.4143031156926114e-08,1.2905075174839645e-08,1.1771145213879318e-08
77966,864691135489514810,shaft,[168474 180824  20035],3.2408190549610206e-07,3.150738751466559e-07,3.045846623828678e-07,2.924738521621269e-07,2.7863206086178197e-07,2.6300259581209914e-07,2.45607314562824e-07,2.2657434691607866e-07,2.0616309500999707e-07,1.8477937306962308e-07,1.6297159498825186e-07,1.4139914431843984e-07,1.2076837731150323e-07,1.0174120944132738e-07,8.483431276082206e-08,7.033786301932339e-08,5.8283080684147776e-08,4.847230735138296e-08,4.055933850422495e-08,3.414688992761083e-08,2.8866419407999717e-08,2.4422084155305498e-08,2.0601311914606172e-08,1.7266063760672023e-08,1.433767520977179e-08,1.1780023278634273e-08,9.580806478878699e-09,7.732741307837423e-09,6.219550948086321e-09,5.010368972628773e-09,4.0620516435368435e-09,3.3255941434943386e-09
27829,864691135489514810,shaft,[169866 229360  18362],3.2590170171018996e-07,3.1771362277584667e-07,3.0812586473440665e-07,2.9698159522777125e-07,2.8414223599996444e-07,2.6950589572114984e-07,2.5303086507635764e-07,2.3476313314843157e-07,2.1486507550672276e-07,1.9364002422711062e-07,1.715448091874683e-07,1.4918064310713698e-07,1.272536751617415e-07,1.06502105308487e-07,8.759767415043315e-08,7.104311904474129e-08,5.709692340146741e-08,4.575352121390492e-08,3.678735297822015e-08,2.984134902732022e-08,2.4522507625583134e-08,2.0471286055690087e-08,1.7391645564267863e-08,1.504908987462873e-08,1.3255230487761123e-08,1.1856527611507619e-08,1.0732766773918384e-08,9.797894706808043e-09,8.995101283643549e-09,8.286955882065395e-09,7.646640125892465e-09,7.053644082619993e-09
26279,864691135489514810,shaft,[170016 229414  18337],2.7488429682245e-07,2.6908584620026654e-07,2.622965014912924e-07,2.5440387580377246e-07,2.453067128247781e-07,2.3492649416096015e-07,2.232218248361636e-07,2.1020464749246775e-07,1.959562189104329e-07,1.806394782809934e-07,1.6450338198375625e-07,1.478747465521288e-07,1.3113505996122616e-07,1.1468408883389699e-07,9.889802786231234e-08,8.409442644301587e-08,7.051502756964116e-08,5.8328998666227027e-08,4.764696719512159e-08,3.853028995308415e-08,3.098659107750926e-08,2.4956769193045203e-08,2.030750303232222e-08,1.6839958227976963e-08,1.4315187512296539e-08,1.2488246731852834e-08,1.1139809231218507e-08,1.0096096758065001e-08,9.234337834861537e-09,8.477446990732979e-09,7.783382528377594e-09,7.132982100858488e-09
68145,864691135489514810,spine,[172466 186436  22151],7.087077579470235e-07,6.935455657947271e-07,6.758468044656645e-07,6.553504229610665e-07,6.318382135623225e-07,6.051690264466844e-07,5.753201212880607e-07,5.424320172320577e-07,5.068493887200276e-07,4.69146023356688e-07,4.301180871735722e-07,3.9072977662890893e-07,3.52002760017979e-07,3.1485869111789573e-07,2.799509020587604e-07,2.475464282753109e-07,2.1752285072911992e-07,1.8950775209314345e-07,1.6311664680439694e-07,1.3817976729677108e-07,1.1484538213698807e-07,9.352140164622675e-08,7.470971749078022e-08,5.8823841711683015e-08,4.605234470653935e-08,3.629265634808721e-08,2.9164621462515854e-08,2.410211882077299e-08,2.0493711636733647e-08,1.7814892385642712e-08,1.5697913425977026e-08,1.3926897461102778e-08
58309,864691135489514810,shaft,[173402 187216  22008],3.0920814538965664e-07,3.007596139936406e-07,2.909016322024284e-07,2.79492097586698e-07,2.664150624752316e-07,2.5160119167667454e-07,2.3505293371333338e-07,2.1687265672238316e-07,1.9728986800146226e-07,1.7668096884196402e-07,1.5557249034174983e-07,1.3461784299514873e-07,1.1454036263758374e-07,9.604371059942792e-08,7.970427280699148e-08,6.587454272048377e-08,5.46322957205898e-08,4.579839098717307e-08,3.9016718431154237e-08,3.385977252856964e-08,2.991594125796388e-08,2.6836273662869244e-08,2.4347906590734986e-08,2.2252373913766593e-08,2.041845509947812e-08,1.876936939979982e-08,1.7263959696763623e-08,1.587680734520374e-08,1.4584660343013955e-08,1.3362988600816859e-08,1.2190258549751486e-08,1.1053932502444743e-08
30053,864691135489514810,shaft,[172026 197588  20860],3.463234391595898e-07,3.38290899169182e-07,3.2889377579319184e-07,3.179814299486812e-07,3.054209462290054e-07,2.9111406368382747e-07,2.7501817814292505e-07,2.571701037892509e-07,2.3770968933088523e-07,2.1689849533688074e-07,1.951271382187192e-07,1.729046343819611e-07,1.5082539780580056e-07,1.2951516056080712e-07,1.095649039872253e-07,9.146819550691735e-08,7.557708774827638e-08,6.20829014410196e-08,5.101614790754928e-08,4.225524189017616e-08,3.554159734713007e-08,3.0510025794538356e-08,2.6742740552389638e-08,2.3839415923984206e-08,2.1478670263694288e-08,1.9445802319587203e-08,1.7621348389894534e-08,1.5948358997734204e-08,1.4402017985994247e-08,1.2972262359170634e-08,1.1656105019172087e-08,1.0453135374972073e-08
40445,864691135489514810,soma,[173618 203348  20686],4.2418158730003894e-07,4.1267594354276867e-07,3.99267854183809e-07,3.837721025894033e-07,3.6604101457174416e-07,3.4599174636633357e-07,3.236390709591709e-07,2.991308146240057e-07,2.7278024081213e-07,2.4508638164604874e-07,2.1673071004642383e-07,1.8853866054153818e-07,1.6139988844923853e-07,1.3615340739148146e-07,1.1346097357474451e-07,9.370671324685344e-08,7.69612619649902e-08,6.302675755618156e-08,5.1542126241113546e-08,4.209997987162101e-08,3.43291613214695e-08,2.792699605937379e-08,2.26553570921676e-08,1.8323729476285672e-08,1.4774232572290513e-08,1.1872726011852708e-08,9.504504540925302e-09,7.572238990493824e-09,5.994805550797989e-09,4.7064144911149196e-09,3.6554690801034667e-09,2.8024139480399187e-09
77287,864691135489514810,shaft,[173324 209280  21624],3.800753173777852e-07,3.7018011407541684e-07,3.5864257789617326e-07,3.452994364977263e-07,3.30017812266671e-07,3.127179741933797e-07,2.934006617323577e-07,2.721765977189734e-07,2.492934669916209e-07,2.251529911443253e-07,2.003087523200704e-07,1.7543580208256756e-07,1.5126785270142234e-07,1.2850803578909375e-07,1.0773277358198118e-07,8.931850625953185e-08,7.341834245634863e-08,5.999534167125684e-08,4.889004486311766e-08,3.988359559111533e-08,3.27299116088975e-08,2.7160583428257314e-08,2.288605956630122e-08,1.9611105384526607e-08,1.706320105238179e-08,1.5019299347379428e-08,1.331775792718613e-08,1.1853319140797148e-08,1.0562518431819342e-08,9.408349702477055e-09,8.36901769941401e-09,7.431252020307101e-09
67508,864691135489514810,shaft,[175230 213114  19251],2.5872878516962727e-07,2.5197102552566554e-07,2.440891869816565e-07,2.3497104678045317e-07,2.2452546325846085e-07,2.1269846126933625e-07,1.99492816466231e-07,1.8498962331438163e-07,1.6936865105461337e-07,1.5292226373989336e-07,1.3605590736841083e-07,1.1926780798542373e-07,1.0310315086081793e-07,8.808486150239124e-08,7.463361790819199e-08,6.299995598070317e-08,5.323416208795645e-08,4.520876103352781e-08,3.868530293686588e-08,3.3394761671766136e-08,2.909608085397921e-08,2.559542318342098e-08,2.273553385616496e-08,2.037911884248327e-08,1.8403498625951167e-08,1.6706516609261276e-08,1.52131856458331e-08,1.3875261771443665e-08,1.266407968218069e-08,1.1561457287834858e-08,1.0552875517774497e-08,9.62448087327634e-09
18714,864691135489514810,soma,[174382 207290  20474],3.7073884874936115e-07,3.6058442443364844e-07,3.487460752693851e-07,3.3505820639463677e-07,3.1938811305179663e-07,3.0166044949029544e-07,2.8188690872678285e-07,2.6019872325514113e-07,2.368770034783336e-07,2.1237281564693987e-07,1.873062126919916e-07,1.624329903198939e-07,1.3857221071615937e-07,1.1649843310785829e-07,9.681911624244572e-08,7.987339102908869e-08,6.569186922185064e-08,5.4038585944903794e-08,4.4519195729881034e-08,3.6706444125191444e-08,3.023098522852273e-08,2.4815578521973337e-08,2.026607974778932e-08,1.644578983097898e-08,1.3251578958860192e-08,1.0598588746087905e-08,8.413695190361017e-09,6.634301558174084e-09,5.207648321766511e-09,4.087739259604075e-09,3.2306408696296823e-09,2.5910273606659376e-09
21636,864691135489514810,soma,[174654 207090  20484],1.8190989541186938e-07,1.7833844406525665e-07,1.7414982706247677e-07,1.6927111485737567e-07,1.6363500128056172e-07,1.5718681938328185e-07,1.498934329135597e-07,1.417535444110533e-07,1.328082822770825e-07,1.2315007357364368e-07,1.1292699536905817e-07,1.0233946544722567e-07,9.16268980219821e-08,8.104432464223608e-08,7.083282028626436e-08,6.11914884550667e-08,5.226017481168692e-08,4.411871846433395e-08,3.68009365721011e-08,3.031411928328722e-08,2.4653095379902925e-08,1.980324327744036e-08,1.5734768059460837e-08,1.2395537443351056e-08,9.709573014023274e-09,7.583961825005653e-09,5.921113548176239e-09,4.629848117544044e-09,3.630746314901854e-09,2.856565861617066e-09,2.251561343315628e-09,1.7718141170224005e-09
29937,864691135489514810,shaft,[172994 194814  20848],4.206477069469819e-07,4.083881058696231e-07,3.9414150963432283e-07,3.777332945282287e-07,3.590372591434236e-07,3.380063525626819e-07,3.1470868637346e-07,2.8936504170862725e-07,2.6238075398527675e-07,2.3436119506921433e-07,2.060975295520927e-07,1.7851048196197217e-07,1.5254744502070145e-07,1.29043875751199e-07,1.0858051986350428e-07,9.13836594478966e-08,7.731209522694313e-08,6.594397341489875e-08,5.6730097529394117e-08,4.914804320072162e-08,4.27982415103533e-08,3.742268478526746e-08,3.286716586018889e-08,2.9025330502989852e-08,2.5797092437080008e-08,2.3075447909677383e-08,2.0755608399021437e-08,1.874949570658654e-08,1.6991859005633456e-08,1.5435952409456797e-08,1.4045684721336905e-08,1.2790948611803666e-08
42040,864691135489514810,spine,[173646 194614  20903],2.889759917577017e-07,2.8438152663616863e-07,2.790323130892133e-07,2.728563252408902e-07,2.657964286010178e-07,2.578204966033114e-07,2.489329939947729e-07,2.3918647928898144e-07,2.2869025529223284e-07,2.1761211985258947e-07,2.0616845007602506e-07,1.945987148085224e-07,1.8312412995776036e-07,1.7189706065083897e-07,1.609564041596455e-07,1.5020990937977493e-07,1.3946059207474185e-07,1.284775783794091e-07,1.1708817624469254e-07,1.0525407705950523e-07,9.310350761392908e-08,8.091623060180256e-08,6.907678567954035e-08,5.801086244518936e-08,4.8111751254985357e-08,3.9664552085284195e-08,3.278518495557381e-08,2.7397482972895742e-08,2.3264575395760938e-08,2.006852769157025e-08,1.7505413719232162e-08,1.5352492247590267e-08
78246,864691135489514810,spine,[174466 193270  21057],9.112410172128565e-07,9.006705826346006e-07,8.880917725851969e-07,8.731805170756333e-07,8.555846522958634e-07,8.349319253133454e-07,8.108431207015709e-07,7.82951423645829e-07,7.509288579877999e-07,7.1452009815308e-07,6.735831703634216e-07,6.281356274364253e-07,5.784038052410462e-07,5.248716508606581e-07,4.683237946639601e-07,4.0987403781905824e-07,3.5096474196522666e-07,2.9331660692984413e-07,2.388076627894911e-07,1.8927254513766384e-07,1.4624155314594495e-07,1.106763650452647e-07,8.278753827025361e-08,6.201570928405204e-08,4.720891616370938e-08,3.694285498498723e-08,2.985598331194581e-08,2.4868021611515974e-08,2.1232395194553242e-08,1.8473596381440897e-08,1.6295396164761787e-08,1.4510173863627618e-08
22478,864691135489514810,shaft,[174874 207752  21114],3.441101556561273e-07,3.3554860716114975e-07,3.2554524148304314e-07,3.1394758935995133e-07,3.006258515229231e-07,2.8549230214062704e-07,2.685252514304575e-07,2.4979595758846807e-07,2.2949491226950058e-07,2.0795150134185712e-07,1.8563882778317716e-07,1.6315478470356792e-07,1.4117309149060826e-07,1.203654436304317e-07,1.0130770081291639e-07,8.439493678728933e-08,6.979438616316395e-08,5.7454798098467205e-08,4.7166849633852975e-08,3.864579769671412e-08,3.1601906124229773e-08,2.5780241468717057e-08,2.097329364266255e-08,1.701890428589996e-08,1.3791377810860043e-08,1.1188558812636711e-08,9.118569991440711e-09,7.49125448420975e-09,6.21666696337484e-09,5.209079869844098e-09,4.393336904511161e-09,3.7106058708073674e-09
21887,864691135489514810,shaft,[174976 207478  21121],3.518515507948281e-07,3.434950354924708e-07,3.337169273898499e-07,3.223603201731009e-07,3.0928745011269615e-07,2.9439805575343054e-07,2.7765239341847753e-07,2.590976009723747e-07,2.3889427956956645e-07,2.1733784332703976e-07,1.9486693215503057e-07,1.7205016412443626e-07,1.4954442021493942e-07,1.28024252084977e-07,1.0809279356318056e-07,9.019626690249424e-08,7.456972188548073e-08,6.123391291454197e-08,5.0042148040793616e-08,4.075305773813604e-08,3.309718019755664e-08,2.6817996753942495e-08,2.1688798994869616e-08,1.7517076665834566e-08,1.4143990682452347e-08,1.1439534230833899e-08,9.293682409981636e-09,7.60729551748606e-09,6.287089967066288e-09,5.246052159095492e-09,4.407678911581584e-09,3.7111256725226892e-09
33573,864691135489514810,spine,[175864 183832  22724],4.90163962260652e-07,4.876736890567618e-07,4.8468367851389e-07,4.811013039847299e-07,4.768201622701869e-07,4.717195263298177e-07,4.656645161416371e-07,4.5850734859153426e-07,4.5009009789673267e-07,4.4024943539962e-07,4.288237839797716e-07,4.15663168343436e-07,4.006417155603509e-07,3.8367222693153737e-07,3.647215276970295e-07,3.438245427178319e-07,3.210945386695825e-07,2.967271487622502e-07,2.7099706482532743e-07,2.442487000227392e-07,2.1688500942908625e-07,1.8936042081944494e-07,1.6218231722258305e-07,1.3591897357244172e-07,1.1120090386225724e-07,8.869302955323496e-08,6.901815372909682e-08,5.263626286709636e-08,3.972065236951063e-08,3.009359012967481e-08,2.3266667243671396e-08,1.8577740914380433e-08
20280,864691135489514810,soma,[176514 208456  20526],3.508940186695778e-07,3.4180680016899514e-07,3.312068852433247e-07,3.1894211595919093e-07,3.0488769779077284e-07,2.8896721064244883e-07,2.71178042311003e-07,2.5161917167630576e-07,2.3051706347218314e-07,2.0824290898259563e-07,1.8531239490587094e-07,1.6235912331638923e-07,1.400766537301669e-07,1.1913312957207534e-07,1.0007524971516734e-07,8.324941012483414e-08,6.876853446864895e-08,5.653765015911686e-08,4.6324839281794936e-08,3.784388023838728e-08,3.081627693308926e-08,2.5000606791341623e-08,2.0197173305293396e-08,1.6242117043463032e-08,1.3000364661018192e-08,1.036008366881402e-08,8.227469581720533e-09,6.5208406823259005e-09,5.165496800650944e-09,4.091964853226711e-09,3.2384400192709846e-09,2.555211108632119e-09
20281,864691135489514810,soma,[176524 208330  20539],3.6106592477923863e-07,3.5203047431626075e-07,3.414774732772529e-07,3.292480580733202e-07,3.152078212372783e-07,2.992672085737524e-07,2.81406541013552e-07,2.6170386351716243e-07,2.403617605814405e-07,2.1772679816223236e-07,1.9429309831985146e-07,1.70681125202407e-07,1.47585899932455e-07,1.2569690674579247e-07,1.056039938783838e-07,8.771480253326208e-08,7.221165926105874e-08,5.906335700172155e-08,4.8083324569591724e-08,3.900529095196399e-08,3.1545926217050564e-08,2.544057020678279e-08,2.0456596644158874e-08,1.6395630009831268e-08,1.3092320370363194e-08,1.0411974072675903e-08,8.246386654042992e-09,6.507392623630144e-09,5.119859077487683e-09,4.01722307776151e-09,3.141169605877881e-09,2.443978871240326e-09
20279,864691135489514810,soma,[176524 208470  20568],3.435599237677279e-07,3.348438247644327e-07,3.2466584475793394e-07,3.1287405941750066e-07,2.993407758196515e-07,2.8398245687499683e-07,2.667841646285866e-07,2.4782676708247093e-07,2.2731312340250475e-07,2.0558700397578734e-07,1.831363321212443e-07,1.605718262375881e-07,1.385751174458207e-07,1.1781833512302624e-07,9.886926268220369e-08,8.2107863107361e-08,6.768319191900466e-08,5.5527741157175916e-08,4.542154047614347e-08,3.7075519293838174e-08,3.019967826748108e-08,2.453879235725608e-08,1.9880419343669604e-08,1.6049800181132176e-08,1.2902741691422198e-08,1.032052814964591e-08,8.206503339059684e-09,6.482506470416726e-09,5.084239605911834e-09,3.956715991727973e-09,3.051792700904867e-09,2.3283841723685133e-09
22479,864691135489514810,spine,[182814 221072  22543],3.7969412873613534e-07,3.669374567775459e-07,3.52195464535145e-07,3.353318407881437e-07,3.1627642117113937e-07,2.9505937274337474e-07,2.718490551245456e-07,2.469879164855932e-07,2.2101688962139205e-07,1.9467503200446918e-07,1.6885974069954424e-07,1.4453701432725178e-07,1.2260411420057925e-07,1.037287701540499e-07,8.821285275669714e-08,7.593846484673941e-08,6.643304256700557e-08,5.9035540691677733e-08,5.3088185263463604e-08,4.8066399905619324e-08,4.361151546381094e-08,3.950042602694209e-08,3.560747760071533e-08,3.188151552201192e-08,2.8328362101554625e-08,2.4988054260193694e-08,2.190978144822779e-08,1.9132744135463883e-08,1.6676901323313954e-08,1.4542186242965136e-08,1.2712157788451107e-08,1.1158197463859602e-08
40443,864691135489514810,spine,[183252 221342  22502],3.4947305007967977e-07,3.425099087262661e-07,3.3430584986261365e-07,3.246978974107397e-07,3.1352684688695924e-07,3.0064999874633346e-07,2.8595848387031593e-07,2.6939917718398773e-07,2.510001626884246e-07,2.3089714207728465e-07,2.0935619021522608e-07,1.867863200396096e-07,1.6373434541861012e-07,1.4085577152944156e-07,1.1885990931424817e-07,9.843485295678898e-08,8.016594983524388e-08,6.446573975680358e-08,5.15307253457814e-08,4.133180398505417e-08,3.363648531304527e-08,2.805728886867797e-08,2.412030613027734e-08,2.1344092783173947e-08,1.931059463764802e-08,1.7707070842648407e-08,1.6330817497837474e-08,1.506811542238739e-08,1.3866020979290139e-08,1.270804180845139e-08,1.159625138656557e-08,1.0539518867741264e-08
122857,864691135489514810,spine,[182226 210246  22001],6.034242889194424e-07,6.001419415301683e-07,5.962000188531984e-07,5.914755175134355e-07,5.858265442412869e-07,5.790910815782941e-07,5.710863871789656e-07,5.616093523196741e-07,5.504382061735637e-07,5.373360061604689e-07,5.220564080387022e-07,5.043522884135023e-07,4.839879462118234e-07,4.6075589311672636e-07,4.3449965380020795e-07,4.051443567434299e-07,3.727367112667536e-07,3.374943900308349e-07,2.998609342137617e-07,2.6055573899841716e-07,2.2060067753501512e-07,1.8129885555088563e-07,1.4414190519431226e-07,1.1063502253450546e-07,8.205562019978462e-08,5.919773381660892e-08,4.2186216096772364e-08,3.044884373938251e-08,2.2888935780450817e-08,1.820957319868841e-08,1.525211123120313e-08,1.320071426014505e-08
21524,864691135489514810,shaft,[184434 187276  20106],3.5007899486062335e-07,3.3922418419342603e-07,3.266169286073059e-07,3.121070431411451e-07,2.955893080127856e-07,2.770314410885367e-07,2.5650688350750274e-07,2.3422893842601227e-07,2.1057972065510435e-07,1.861239367076079e-07,1.6159504750577348e-07,1.3784219465451934e-07,1.157332336432687e-07,9.602393058070865e-08,7.922321904330316e-08,6.549994832457888e-08,5.467354703369999e-08,4.6300688546883155e-08,3.982325121430246e-08,3.471159120814935e-08,3.054898535982814e-08,2.7048028246462114e-08,2.4026054101070354e-08,2.136977154044068e-08,1.9005334028645008e-08,1.6880389953761303e-08,1.4958302471125612e-08,1.321769749530736e-08,1.1649385488014098e-08,1.024929876629678e-08,9.011623309088133e-09,7.925377502118814e-09
18709,864691135489514810,spine,[184600 187258  20157],1.0634490681785268e-06,1.0491916383426966e-06,1.032512937051283e-06,1.0131457790336181e-06,9.90854025853323e-07,9.654618368293733e-07,9.368891853603306e-07,9.051904129405335e-07,8.705891412512522e-07,8.334986831202061e-07,7.945134534749933e-07,7.5435630331232e-07,7.137727632972056e-07,6.733790181446889e-07,6.334953768843008e-07,5.940224668441394e-07,5.544259332916092e-07,5.138690836799796e-07,4.7147147207775907e-07,4.2660677740930007e-07,3.79134638512063e-07,3.29507370539523e-07,2.787611961106139e-07,2.2842873851412035e-07,1.803847253466887e-07,1.366103348968665e-07,9.887576730313502e-08,6.839031916108804e-08,4.552239109990429e-08,2.971104599754659e-08,1.964318489111675e-08,1.3654157141175247e-08
